3527,DOWNTOWNER-PASSPORT HOTEL
3528,"RED LION HOTELS, RED LION INNS"
3529,CP HOTELS
3530,"RENAISSANCE HOTELS, STOUFFER HOTELS"
3531,ASTIR HOTELS
3532,SUN ROUTE HOTELS
3533,HOTEL IBIS
3534,SOUTHERN PACIFIC HOTELS
3535,HILTON INTERNATIONAL
3536,AMFAC HOTELS
3537,ANA HOTEL
3538,CONCORDE HOTELS
3539,Hotels/Motels/Inns/Resorts
3540,IBEROTEL HOTELS
3541,HOTEL OKURA
3542,ROYAL HOTELS
3543,FOUR SEASONS HOTELS
3544,CIGA HOTELS
3545,SHANGRI-LA INTERNATIONAL
3546,Hotels/Motels/Inns/Resorts
3547,Hotels/Motels/Inns/Resorts
3548,HOTELES MELIA
3549,AUBERGE DES GOVERNEURS
3550,REGAL 8 INNS
3551,Hotels/Motels/Inns/Resorts
3552,COAST HOTELS
3553,PARK INNS INTERNATIONAL
3554,Hotels/Motels/Inns/Resorts
3555,Hotels/Motels/Inns/Resorts
3556,Hotels/Motels/Inns/Resorts
3557,Hotels/Motels/Inns/Resorts
3558,JOLLY HOTELS
3559,Hotels/Motels/Inns/Resorts
3560,Hotels/Motels/Inns/Resorts
3561,Hotels/Motels/Inns/Resorts
3562,COMFORT INNS
3563,JOURNEYâ€™S END MOTLS
3564,Hotels/Motels/Inns/Resorts
3565,RELAX INNS
3566,Hotels/Motels/Inns/Resorts
3567,Hotels/Motels/Inns/Resorts
3568,LADBROKE HOTELS
3569,Hotels/Motels/Inns/Resorts
3570,FORUM HOTELS
3571,Hotels/Motels/Inns/Resorts
3572,MIYAKO HOTELS
3573,SANDMAN HOTELS
3574,VENTURE INNS
3575,VAGABOND HOTELS
3576,Hotels/Motels/Inns/Resorts
3577,MANDARIN ORIENTAL HOTEL
3578,Hotels/Motels/Inns/Resorts
3579,HOTEL MERCURE
3580,Hotels/Motels/Inns/Resorts
3581,DELTA HOTEL
3582,Hotels/Motels/Inns/Resorts
3583,SAS HOTELS
3584,PRINCESS HOTELS INTERNATIONAL
3585,HUNGAR HOTELS
3586,SOKOS HOTELS
3587,DORAL HOTELS
3588,HELMSLEY HOTELS
3589,Hotels/Motels/Inns/Resorts
3590,FAIRMONT HOTELS
3591,SONESTA HOTELS
3592,OMNI HOTELS
3593,CUNARD HOTELS
3594,Hotels/Motels/Inns/Resorts
3595,HOSPITALITY INTERNATIONAL
3596,Hotels/Motels/Inns/Resorts
3597,Hotels/Motels/Inns/Resorts
3598,REGENT INTERNATIONAL HOTELS
3599,PANNONIA HOTELS
3600,Hotels/Motels/Inns/Resorts
3601,Hotels/Motels/Inns/Resorts
3602,Hotels/Motels/Inns/Resorts
3603,NOAHâ€™S HOTELS
3604,Hotels/Motels/Inns/Resorts
3605,Hotels/Motels/Inns/Resorts
3606,Hotels/Motels/Inns/Resorts
3607,Hotels/Motels/Inns/Resorts
3608,Hotels/Motels/Inns/Resorts
3609,Hotels/Motels/Inns/Resorts
3610,Hotels/Motels/Inns/Resorts
3611,Hotels/Motels/Inns/Resorts
3612,MOVENPICK HOTELS
3613,Hotels/Motels/Inns/Resorts
3614,Hotels/Motels/Inns/Resorts
3615,TRAVELODGE
3616,Hotels/Motels/Inns/Resorts
3617,Hotels/Motels/Inns/Resorts
3618,Hotels/Motels/Inns/Resorts
3619,Hotels/Motels/Inns/Resorts
3620,TELFORD INTERNATIONAL
3621,Hotels/Motels/Inns/Resorts
3622,MERLIN HOTELS
3623,DORINT HOTELS
3624,Hotels/Motels/Inns/Resorts
3625,HOTLE UNIVERSALE
3626,PRINCE HOTELS
3627,Hotels/Motels/Inns/Resorts
3628,Hotels/Motels/Inns/Resorts
3629,DAN HOTELS
3630,Hotels/Motels/Inns/Resorts
3631,Hotels/Motels/Inns/Resorts
3632,Hotels/Motels/Inns/Resorts
3633,RANK HOTELS
3634,SWISSOTEL
3635,RESO HOTELS
3636,SAROVA HOTELS
3637,"RAMADA INNS, RAMADA LIMITED"
3638,"HO JO INN, HOWARD JOHNSON"
3639,MOUNT CHARLOTTE THISTLE
3640,HYATT HOTEL
3641,SOFITEL HOTELS
3642,NOVOTEL HOTELS
3643,STEIGENBERGER HOTELS
3644,ECONO LODGES
3645,QUEENS MOAT HOUSES
3646,SWALLOW HOTELS
3647,HUSA HOTELS
3648,DE VERE HOTELS
3649,RADISSON HOTELS
3650,RED ROOK INNS
3651,IMPERIAL LONDON HOTEL
3652,EMBASSY HOTELS
3653,PENTA HOTELS
3654,LOEWS HOTELS
3655,SCANDIC HOTELS
3656,SARA HOTELS
3657,OBEROI HOTELS
3658,OTANI HOTELS
3659,TAJ HOTELS INTERNATIONAL
3660,KNIGHTS INNS
3661,METROPOLE HOTELS
3662,Hotels/Motels/Inns/Resorts
3663,HOTELES EL PRESIDENTS
3664,FLAG INN
3665,HAMPTON INNS
3666,STAKIS HOTELS
3667,Hotels/Motels/Inns/Resorts
3668,MARITIM HOTELS
3669,Hotels/Motels/Inns/Resorts
3670,ARCARD HOTELS
3671,ARCTIA HOTELS
3672,CAMPANIEL HOTELS
3673,IBUSZ HOTELS
3674,RANTASIPI HOTELS
3675,INTERHOTEL CEDOK
3676,Hotels/Motels/Inns/Resorts
3677,CLIMAT DE FRANCE HOTELS
3678,CUMULUS HOTELS
3679,DANUBIUS HOTEL
3680,Hotels/Motels/Inns/Resorts
3681,ADAMS MARK HOTELS
3682,ALLSTAR INNS
3683,Hotels/Motels/Inns/Resorts
3684,BUDGET HOST INNS
3685,BUDGETEL HOTELS
3686,SUISSE CHALETS
3687,CLARION HOTELS
3688,COMPRI HOTELS
3689,CONSORT HOTELS
3690,COURTYARD BY MARRIOTT
3691,DILLION INNS
3692,DOUBLETREE HOTELS
3693,DRURY INNS
3694,ECONOMY INNS OF AMERICA
3695,EMBASSY SUITES
3696,EXEL INNS
3697,FARFIELD HOTELS
3698,HARLEY HOTELS
3699,MIDWAY MOTOR LODGE
3700,MOTEL 6
3701,GUEST QUARTERS (Formally PICKETT SUITE HOTELS)
3702,THE REGISTRY HOTELS
3703,RESIDENCE INNS
3704,ROYCE HOTELS
3705,SANDMAN INNS
3706,SHILO INNS
3707,SHONEYâ€™S INNS
3708,Hotels/Motels/Inns/Resorts
3709,SUPER8 MOTELS
3710,THE RITZ CARLTON HOTELS
3711,FLAG INNS (AUSRALIA)
3712,GOLDEN CHAIN HOTEL
3713,QUALITY PACIFIC HOTEL
3714,FOUR SEASONS HOTEL (AUSTRALIA)
3715,FARIFIELD INN
3716,CARLTON HOTELS
3717,CITY LODGE HOTELS
3718,KAROS HOTELS
3719,PROTEA HOTELS
3720,SOUTHERN SUN HOTELS
3721,HILTON CONRAD
3722,WYNDHAM HOTEL AND RESORTS
3723,RICA HOTELS
3724,INER NOR HOTELS
3725,SEAINES PLANATION
3726,RIO SUITES
3727,BROADMOOR HOTEL
3728,BALLYâ€™S HOTEL AND CASINO
3729,JOHN ASCUAGAâ€™S NUGGET
3730,MGM GRAND HOTEL
3731,HARRAHâ€™S HOTELS AND CASINOS
3732,OPRYLAND HOTEL
3733,BOCA RATON RESORT
3734,HARVEY/BRISTOL HOTELS
3735,Hotels/Motels/Inns/Resorts
3736,COLORADO BELLE/EDGEWATER RESORT
3737,RIVIERA HOTEL AND CASINO
3738,TROPICANA RESORT AND CASINO
3739,WOODSIDE HOTELS AND RESORTS
3740,TOWNPLACE SUITES
3741,MILLENIUM BROADWAY HOTEL
3742,CLUB MED
3743,BILTMORE HOTEL AND SUITES
3744,CAREFREE RESORTS
3745,ST. REGIS HOTEL
3746,THE ELIOT HOTEL
3747,CLUBCORP/CLUB RESORTS
3748,WELESLEY INNS
3749,THE BEVERLY HILLS HOTEL
3750,CROWNE PLAZA HOTELS
3751,HOMEWOOD SUITES
3752,PEABODY HOTELS
3753,GREENBRIAH RESORTS
3754,AMELIA ISLAND PLANATION
3755,THE HOMESTEAD
3756,SOUTH SEAS RESORTS
3757,Hotels/Motels/Inns/Resorts
3758,Hotels/Motels/Inns/Resorts
3759,Hotels/Motels/Inns/Resorts
3760,Hotels/Motels/Inns/Resorts
3761,Hotels/Motels/Inns/Resorts
3762,Hotels/Motels/Inns/Resorts
3763,Hotels/Motels/Inns/Resorts
3764,Hotels/Motels/Inns/Resorts
3765,Hotels/Motels/Inns/Resorts
3766,Hotels/Motels/Inns/Resorts
3767,Hotels/Motels/Inns/Resorts
3768,Hotels/Motels/Inns/Resorts
3769,Hotels/Motels/Inns/Resorts
3770,Hotels/Motels/Inns/Resorts
3771,Hotels/Motels/Inns/Resorts
3772,Hotels/Motels/Inns/Resorts
3773,Hotels/Motels/Inns/Resorts
3774,Hotels/Motels/Inns/Resorts
3775,Hotels/Motels/Inns/Resorts
3776,Hotels/Motels/Inns/Resorts
3777,Hotels/Motels/Inns/Resorts
3778,Hotels/Motels/Inns/Resorts
3779,Hotels/Motels/Inns/Resorts
3780,Hotels/Motels/Inns/Resorts
3781,Hotels/Motels/Inns/Resorts
3782,Hotels/Motels/Inns/Resorts
3783,Hotels/Motels/Inns/Resorts
3784,Hotels/Motels/Inns/Resorts
3785,Hotels/Motels/Inns/Resorts
3786,Hotels/Motels/Inns/Resorts
3787,Hotels/Motels/Inns/Resorts
3788,Hotels/Motels/Inns/Resorts
3789,Hotels/Motels/Inns/Resorts
3790,Hotels/Motels/Inns/Resorts
3816,Home2Suites
3835,* MASTERS ECONOMY INNS
4011,Railroads
4111,"Local/Suburban Commuter Passenger Transportation - Railroads, Feries, Local Water Transportation."
4112,Passenger Railways
4119,Ambulance Services
4121,Taxicabs and Limousines
4131,"Bus Lines, Including Charters, Tour Buses"
4214,"Motor Freight Carriers, Moving and Storage Companies, Trucking - Local/Long Distance, Delivery Services - Local"
4215,"Courier Services - Air or Ground, Freight forwarders"
4225,"Public warehousing, Storage"
4411,Cruise and Steamship Lines
4457,Boat Rentals and Leases
4468,"Marinas, Marine Service, and Supplies"
4511,"Airlines, Air Carriers ( not listed elsewhere)"
4582,"Airports, Airport Terminals, Flying Fields"
4722,Travel Agencies and Tour Operations
4723,Package Tour Operators (For use in Germany only)
4784,Toll and Bridge Fees
4789,"Transportation Services, Not elsewhere classified)"
4812,Telecommunications Equipment including telephone sales
4814,"Fax services, Telecommunication Services"
4815,VisaPhone
4816,Computer Network Services
4821,Telegraph services
4829,Money Orders - Wire Transfer
4899,Cable and other pay television (previously Cable Services)
4900,"Electric, Gas, Sanitary and Water Utilities"
5013,Motor vehicle supplies and new parts
5021,Office and Commercial Furniture
5039,"Construction Materials, Not Elsewhere Classified"
5044,"Office, Photographic, Photocopy, and Microfilm Equipment"
5045,"Computers, Computer Peripheral Equipment, Software"
5046,"Commercial Equipment, Not Elsewhere Classified"
5047,"Medical, Dental Ophthalmic, Hospital Equipment and Supplies"
5051,Metal Service Centers and Offices
5065,Electrical Parts and Equipment
5072,Hardware Equipment and Supplies
5074,Plumbing and Heating Equipment and Supplies
5085,"Industrial Supplies, Not Elsewhere Classified"
5094,"Precious Stones and Metals, Watches and Jewelry"
5099,"Durable Goods, Not Elsewhere Classified"
5111,"Stationery, Office Supplies, Printing, and Writing Paper"
5122,"Drugs, Drug Proprietors, and Druggistâ€™s Sundries"
5131,"Piece Goods, Notions, and Other Dry Goods"
5137,Menâ€™s Womenâ€™s and Childrenâ€™s Uniforms and Commercial Clothing
5139,Commercial Footwear
5169,"Chemicals and Allied Products, Not Elsewhere Classified"
5172,Petroleum and Petroleum Products
5192,"Books, Periodicals, and Newspapers"
5193,"Floristsâ€™ Supplies, Nursery Stock and Flowers"
5198,"Paints, Varnishes, and Supplies"
5199,"Non-durable Goods, Not Elsewhere Classified"
5200,Home Supply Warehouse Stores
5211,Lumber and Building Materials Stores
5231,"Glass, Paint, and Wallpaper Stores"
5251,Hardware Stores
5261,Nurseries - Lawn and Garden Supply Store
5271,Mobile Home Dealers
5300,Wholesale Clubs
5309,Duty Free Store
5310,Discount Stores
5311,Department Stores
5331,Variety Stores
5399,Misc. General Merchandise
5411,"Grocery Stores, Supermarkets"
5422,Meat Provisioners - Freezer and Locker
5441,"Candy, Nut, and Confectionery Stores"
5451,Dairy Products Stores
5462,Bakeries
5499,Misc. Food Stores - Convenience Stores and Specialty Markets
5511,"Car and Truck Dealers (New and Used) Sales, Service, Repairs, Parts, and Leasing"
5521,Automobile and Truck Dealers (Used Only)
5531,Automobile Supply Stores
5532,Automotive Tire Stores
5533,"Automotive Parts, Accessories Stores"
5541,Service Stations ( with or without ancillary services)
5542,Automated Fuel Dispensers
5551,Boat Dealers
5561,"Recreational and Utility Trailers, Camp Dealers"
5571,Motorcycle Dealers
5592,Motor Home Dealers
5598,Snowmobile Dealers
5599,Miscellaneous Auto Dealers
5611,Menâ€™s and Boyâ€™s Clothing and Accessories Stores
5621,Womenâ€™s Ready-to-Wear Stores
5631,Womenâ€™s Accessory and Specialty Shops
5641,Childrenâ€™s and Infantâ€™s Wear Stores
5651,Family Clothing Stores
5655,"Sports Apparel, Riding Apparel Stores"
5661,Shoe Stores
5681,Furriers and Fur Shops
5691,Menâ€™s and Womenâ€™s Clothing Stores
5697,"Tailors, Seamstress, Mending, and Alterations"
5698,Wig and Toupee Stores
5699,Miscellaneous Apparel and Accessory Shops
5712,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances"
5713,Floor Covering Stores
5714,"Drapery, Window Covering and Upholstery Stores"
5718,"Fireplace, Fireplace Screens, and Accessories Stores"
5719,Miscellaneous Home Furnishing Specialty Stores
5722,Household Appliance Stores
5732,Electronic Sales
5733,"Music Stores, Musical Instruments, Piano Sheet Music"
5734,Computer Software Stores
5735,Record Shops
5811,Caterers
5812,Eating places and Restaurants
5813,"Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail lounges, Nightclubs and Discotheques"
5814,Fast Food Restaurants
5815,"Digital Goods: Media, Books, Movies, Music"
5816,Digital Goods: Games
5817,Digital Goods: Applications (Excludes Games)
5818,Digital Goods: Large Digital Goods Merchant
5832,"Antique Shops - Sales, Repairs, and Restoration Services"
5912,Drug Stores and Pharmacies
5921,"Package Stores - Beer, Wine, and Liquor"
5931,Used Merchandise and Secondhand Stores
5932,Antique Shops
5933,Pawn Shops and Salvage Yards
5935,Wrecking and Salvage Yards
5937,Antique Reproductions
5940,Bicycle Shops - Sales and Service
5941,Sporting Goods Stores
5942,Book Stores
5943,"Stationery Stores, Office and School Supply Stores"
5944,"Watch, Clock, Jewelry, and Silverware Stores"
5945,"Hobby, Toy, and Game Shops"
5946,Camera and Photographic Supply Stores
5947,"Card Shops, Gift, Novelty, and Souvenir Shops"
5948,Leather Goods Stores
5949,"Sewing, Needle, Fabric, and Price Goods Stores"
5950,Glassware/Crystal Stores
5960,Direct Marketing- Insurance Service
5961,"Mail Order Houses Including Catalog Order Stores, Book/Record Clubs (No longer permitted for U.S. original presentments)"
5962,Direct Marketing - Travel Related Arrangements Services
5963,Door-to-Door Sales
5964,Direct Marketing - Catalog Merchant
5965,Direct Marketing - Catalog and Catalog and Retail Merchant
5966,Direct Marketing- Outbound Telemarketing Merchant
5967,Direct Marketing - Inbound Teleservices Merchant
5968,Direct Marketing - Continuity/Subscription Merchant
5969,Direct Marketing - Not Elsewhere Classified
5970,Artistâ€™s Supply and Craft Shops
5971,Art Dealers and Galleries
5972,Stamp and Coin Stores - Philatelic and Numismatic Supplies
5973,Religious Goods Stores
5975,"Hearing Aids - Sales, Service, and Supply Stores"
5976,Orthopedic Goods Prosthetic Devices
5977,Cosmetic Stores
5978,"Typewriter Stores - Sales, Rental, Service"
5983,"Fuel - Fuel Oil, Wood, Coal, Liquefied Petroleum"
5992,Florists
5993,Cigar Stores and Stands
5994,News Dealers and Newsstands
5995,"Pet Shops, Pet Foods, and Supplies Stores"
5996,"Swimming Pools - Sales, Service, and Supplies"
5997,Electric Razor Stores - Sales and Service
5998,Tent and Awning Shops
5999,Miscellaneous and Specialty Retail Stores
6010,Financial Institutions - Manual Cash Disbursements
6011,Financial Institutions - Manual Cash Disbursements
6012,Financial Institutions - Merchandise and Services
6051,"Non-Financial Institutions - Foreign Currency, Money Orders (not wire transfer) and Travelers Cheques"
6211,Security Brokers/Dealers
6300,"Insurance Sales, Underwriting, and Premiums"
6381,"Insurance Premiums, (no longer valid for first presentment work)"
6399,"Insurance, Not Elsewhere Classified ( no longer valid forfirst presentment work)"
6513,Real Estate Agents and Managers - Rentals
7011,"Lodging - Hotels, Motels, Resorts, Central Reservation Services (not elsewhere classified)"
7012,Timeshares
